Don Lugo High School,34.0090730029,-117.7159776465,High School
Don Lugo ASB Room,34.008981,-117.716303,High School
Washington Elementary School,33.8648477729,-118.3649504185,School
washington cdc,33.8650311614,-118.3631871521,School
St. Cyprian Parish School,33.8435177039,-118.1324091212,School
Foothill High School Track,33.7665638818,-117.7990657185,High School
Notre Dame High School,34.158160499,-118.4303855896,High School
Pathways Child Development Center,34.1331925824,-118.2156238966,School
Millikan Middle School,34.1625110582,-118.4273173458,School
Kumon of P.v. Peninsula,33.7793488167,-118.3910103451,School
Juniorversity,33.870126,-118.248531,School
Arovista Elementry School,33.9147010541,-117.9095586235,School
Lutheran High School LaVerne,34.1155626054,-117.7610021586,High School
South High School,33.8123016666,-118.3644483111,High School
Juan Cabrillo Elementary School,33.909483479,-118.372197669,School
Yamaha Music Center,33.8199486663,-118.3522243723,School
Ms Epolts Class,33.8114376938,-118.3639233049,High School
South High Administrator,33.811013,-118.364178,High School
Cleveland Elementary School,33.845193103,-118.1065442122,School
ACI Institute,34.1081426984,-118.0616458705,School
Temple City High School,34.1188750358,-118.0650043487,High School
Olive Vista Humanitas,34.31204101,-118.4499624344,School
Newhope Elementary School,33.7335910752,-117.9269339829,School
Los Amigos High School,33.7218767764,-117.9269456863,High School
Dominguez High School - Ms. Navarrete's class,33.892031447,-118.1878748491,High School
Lexington Junior High,33.8246153598,-118.0556917191,School
Ontario Christian Elementary School,34.0384001214,-117.6496267319,School
I-Poly Pomona High School,34.0511767698,-117.8210311274,High School
D. Russell Parks Junior High School,33.8907859963,-117.9534829455,School
Elite Educational Institute,33.892647408,-117.9463219643,School
FVHS Gym,33.7051511234,-117.96071873,High School
Our Community School,34.2532160831,-118.5636829096,School
Sam's SAT,34.0389126221,-117.8216379009,School
Hamilton Middle School,33.8814342653,-118.1796715185,School
Dominguez High School - Compton,33.8913665928,-118.1827506694,High School
Marvin Early Education Center,34.0355287904,-118.3648420647,School
Marvin Avenue Elementary School,34.0355359286,-118.3641572752,School
R. H. Lee Elementary,33.7967411444,-118.0821787833,School
Leeway School For Educational Therapy,34.0983802382,-118.1219744686,School
West Valley Chinese Academy,34.180369,-118.656931,School
St. Bernardine's Children Center,34.1833448691,-118.6569551112,School
Vista View Middle School,33.7269988866,-117.9706023962,School
Carr Intermediate,33.7265258595,-117.8969264031,School
Santa Ana Valley High School,33.7231751912,-117.8983899094,High School
Harvey (Carl) Elementary,33.7247024463,-117.8977032856,School
Edgewood High School,34.0606441333,-117.9499822081,High School
San Jose Charter Academy,34.0626136962,-117.9608388473,School
West Covina Unified School District,34.06429865,-117.9494440556,School
Elizabeth Learning Center,33.9633795527,-118.1831619804,High School
Maryvale Educational center,34.1396431008,-117.9513321738,School
Loyola High School of Los Angeles,34.0447978698,-118.2963893376,High School
Buena Park Jr. High School,33.8593330876,-118.013355732,School
Valley Capoeira Batuque,34.1724056812,-118.5606677233,School
Sun Valley High School,34.2346695554,-118.3980966481,High School
Triumph Charter High School,34.2348000112,-118.3973321177,High School
CHIME Charter School,34.1648617253,-118.5623890652,School
First Lutheran School,33.830672,-118.33859,School
Fern Elementary,33.8344614774,-118.3318320497,School
Children's Journey,33.8729980336,-118.4024897772,School
Arlington Elementary,33.8686710984,-118.3170599206,School
North Torrance Preschool,33.8654164843,-118.324034,School
Lincoln CDC,33.8812490655,-118.3721406058,School
Manhattan Beach Middle School,33.8892214117,-118.3839636842,School
Notre Dame Academy,34.0348438127,-118.4193563461,High School
Geddes Elementary,34.0971710125,-117.9554906905,School
Rio hondo prep,34.0997569798,-118.0208359003,High School
Rio Hondo School,34.0999280458,-118.0199896427,School
Valley Christian High School,33.8706176118,-118.1037151842,High School
Baldwin Park Adult School,34.0968061614,-117.9592201172,School
Hollingsworth Elementary,34.0070312626,-117.8795068057,School
Telesis Academy Of Science & Math,34.0062602838,-117.8831176363,School
Scholl Canyon Landfill,34.1519226733,-118.1975172637,School
Dahlia Heights Elementary School,34.1390000716,-118.1991166643,School
Amy's Family Day Care,34.13421605,-117.6253734333,School
Carnegie Middle School,33.829497163,-118.258598096,School
J F Kennedy Elementary,33.7332757917,-117.8537711206,School
Century High School,33.7298165732,-117.8490493687,High School
California High School,33.9425373121,-118.0220595358,High School
Noble Elementary School,34.222271492,-118.4611811639,School
Buena Park High School,33.8614239604,-117.978775455,High School
Foster Elementary School,34.0709828247,-117.9729188014,School
Multicultural Learning Center,34.2065594552,-118.5880987389,School
Ranch Hills Elementary School,34.0357735291,-117.7853882478,School
Youth World,34.03114,-117.7722519636,School
Ramona Elementary School,34.0519803982,-117.7119855039,School
Aragon Avenue School,34.09531015,-118.22525325,School
54th Street Elementary School,33.9923548574,-118.3431956655,School
John H. Francis Polytechnic High School,34.2241580119,-118.4051427149,High School
Byrd Middle School,34.2235832454,-118.4075674062,School
Brentwood Science Magnet,34.0507749133,-118.4742021561,School
Oneonta montessori,34.0920570021,-118.1481342083,School
South Hills High School,34.0619917394,-117.8824652887,High School
Ms. I,34.02721,-118.12126,School
Ramona Convent Secondary School,34.0730085509,-118.1396555901,High School
Norwalk High School,33.9078313182,-118.0912726339,High School
St Paul High School,33.9060134888,-118.1071624756,High School
Dutch School LA,33.772085507,-117.8351981911,School
Cabrillo High School,33.7948754803,-118.2182626224,High School
Hidden Trails Elementary School,33.9838758114,-117.7538271454,School
New city public school,33.7879957981,-118.1896171499,School
Rancho Cucamonga High School,34.1316110675,-117.547659874,High School
Mrs Fucci's Awesome Math Class,33.8453710309,-118.387096204,High School
Animo Locke Technology High School,33.935078,-118.260083,High School
Porter Ranch Community School,34.2925277049,-118.5818868411,School
Angel's Gate High School,33.7134904679,-118.2968803002,High School
Animo-Locke I Charter High,33.9354357006,-118.2680366989,High School
Westmont Elementary School (Mommy and Me),34.0493125939,-117.7811227758,School
Turtle Rock Preschool,33.650063,-117.815618,School
Nobel Middle School,34.2507073839,-118.5523724556,School
Frank D Parent School,33.9825639941,-118.3754673572,School
Ganesha High School,34.0695319649,-117.7890810934,High School
Pomona Catholic High School,34.0628307366,-117.7582593094,High School
Kettering,33.7720600657,-118.105063979,School
Oak Mesa School,34.1336711129,-117.7754086062,School
Nightingale Middle School,34.087363293,-118.2179998939,School
Pasadena Christian School,34.1717631109,-118.1436373898,School
St Dorothy School,34.1338261331,-117.8384493058,School
Sampa Bjj,34.129236041,-117.8495988152,School
Williams Elementary School,34.1323552804,-117.8465596685,School
Anaheim First Presbyterian Children's Center,33.8318672003,-117.9165101125,School
St Juliana School,33.8836320554,-117.8984356842,School
Sierra Canyon High School,34.2706603831,-118.585802074,High School
La Fetra Elementary School,34.1402319924,-117.8740303376,School
Sandburg Middle School,34.1405742986,-117.8787392335,School
Estancia High School,33.6597840691,-117.9350747089,High School
Waldorf School of Orange County,33.6590261182,-117.9407323822,School
Robert C. Francy Gym,33.6599082947,-117.9345779419,High School
Estancia Science Court,33.6602485599,-117.933724621,High School
Chatsworth Hills Academy,34.27208,-118.5992852,School
Hills Academy of Arts and Music,33.7894341244,-118.3409526818,School
towne anf country preschool,34.0025191118,-117.8275109065,School
Enterprise Middle School,33.8952333967,-118.2578100947,School
Tibby Elementary - CUSD,33.9002311645,-118.2466406426,School
Valencia High School,33.8778980726,-117.8677225113,High School
Bradford Stadium,33.87928232,-117.866138,High School
Opportunities for Learning,33.8027572632,-118.1896743774,High School
Ribet Academy,34.1126466947,-118.24274601,High School
The Learning Connection,33.924625,-118.419463,School
Dickison Elementary School,33.9014922876,-118.232380831,School
Sierra Vista High School,33.9529602453,-118.045049733,High School
Whittier Union School District,33.9519633818,-118.0445066019,High School
Saint Paul High School,33.9515789764,-118.0531621977,High School
Ambler Avenue Elementary School,33.8780867717,-118.2693727929,School
Noah's Classroom,34.08074,-117.679695,School
Upland High Band Room,34.1043537857,-117.6598908178,High School
Woodrow Wilson High School,34.0693787522,-118.186281057,High School
Huntington Park High School,33.9869613922,-118.2185983658,High School
Linda Marquez High School,33.9844210778,-118.2339741968,High School
St. Bridget Of Sweden School,34.2008255128,-118.4970509087,School
Mater Dei High School,33.7256613635,-117.8831691373,High School
Caldwell Street Elementary,33.8826780739,-118.2499127508,School
Smart Education Center,34.1039527501,-118.0824817287,School
Foothill Montessori School,34.1219843228,-117.7928425668,School
Howard Tanner School,33.9024346938,-118.1729874589,School
Sunnyside Preschool,34.1370637051,-118.412168026,School
Mountain Avenue Elementary,34.2247725635,-118.2281684875,School
Our School,34.1610310738,-118.1135565753,School
Mission Renaissance Fine Art Classes,34.1451108456,-118.4146249294,School
Yorba Linda Middle School,33.8911080491,-117.8249178775,School
Messiah Lutheran Prescool,33.8896900547,-117.8302412747,School
Seaside Elementary,33.8205439108,-118.3628105146,School
Intensive Learning Center,33.8568631953,-118.1356776792,School
Kumon of Kokugo Correspondence Only - Closed,33.75828,-118.33356,School
Mariners Preschool,33.6325738647,-117.8330231173,School
Valmonte School,33.8019970846,-118.3642428741,School
Valmonte Early Learning Academy,33.8016004236,-118.364784999,School
Broadacres Pre-School,33.7927546112,-118.3649396896,School
Russian School of Orange County,33.6419880167,-117.86653706,School
Pacific Coast Montessori Center,33.78925,-118.324376,School
St Pauls Lutheran School,33.8307436945,-117.844842614,School
Blandford Elementary,33.9725373334,-117.8977147294,School
Heritage Christian School,34.2490922648,-118.4859771683,High School
Bahay Kubo Center,34.248699,-118.485468,School
LA Baptist Jr/Sr High School,34.2497377511,-118.4853499003,High School
Sylmar Leadership Academy,34.3180367375,-118.4495061406,School
Shepherd's Grove Academy & High School,33.775774,-117.898014,High School
Vejar Elementary School,34.04723501,-117.76040146,School
El Segundo High School,33.9248882661,-118.4147100571,High School
El Segundo High School Hazeltine Field,33.9256145325,-118.4133066529,High School
Phineas Banning High School,33.7940003517,-118.261761485,High School
fries ave elementry school,33.7886018575,-118.2663580018,School
Good Earth Montessori,33.9844448553,-117.7471729739,School
Drew Middle School,33.9565653278,-118.2434255783,School
Temple Academy,34.0380306384,-117.9631324998,School
Sylvan Learning Center,33.98930961,-118.3821606044,School
Bernardo Yorba Middle School,33.8847963866,-117.7894131596,School
Fairmont Elementary School,33.8868948646,-117.7904093546,High School
Nelson Elementary School,34.0340298204,-117.9664842683,High School
New Montessori School,34.0294035224,-117.9614909111,School
Bay Laurel,34.1402568699,-118.6530928643,School
Northpark Middle School,34.0081895711,-118.0760168746,School
Orangeview Jr High,33.8247968726,-118.0135854007,High School
Piano Lesson Place,34.157376,-118.012412,School
Live Oak County Early Educational Center,34.019658346,-117.5960388164,School
Foothill Country Day School,34.0994279711,-117.7352784765,School
Horace Mann School,34.0649916012,-118.382468727,School
Turtle Rock Elementary School,33.6479335928,-117.8186097376,School
Oak Avenue Intermediate School,34.1186085711,-118.0691564083,School
St Francis Xavier School,34.21054,-118.336312,School
Winter Gardens Elementary,34.0153053672,-118.1621038871,School
KIPP Academy (Vermont),33.9463920593,-118.2906646728,School
Immaculate Heart High School,34.1058794644,-118.3105123043,High School
Open Charter Magnet School,33.9677,-118.377296,School
Mrs. Lozano's Cave,34.015155678,-118.1237288596,High School
Shrine of the Golden Cats of Sparta,34.0160326167,-118.1235574215,School
Bishop Alemany High School,34.2755075044,-118.4606963844,High School
Limerick Avenue Elementary School,34.2256507883,-118.582252264,School
Louisville High School,34.149362115,-118.6094510428,High School
Kumon of Calabasas,34.148479496,-118.6126647577,School
Louisville HS,34.1490431949,-118.6094510428,High School
Danube Elementary School,34.2744347266,-118.4742069426,School
Wonderland Preschool,33.8727946151,-118.1117392172,School
Yorbita Elementary School,34.0097204218,-117.9072471226,School
Arcadia Christian School,34.1175886724,-118.0298700197,School
Dana Middle School,34.1243490433,-118.0287436388,School
Long Beach Polytechnic High School,33.7874938616,-118.1840085983,High School
Burnett Elementary,33.7980150375,-118.1859076023,School
National Bartenders School,34.08490657,-117.890003,School
Christ First Baptist Church,34.0878428853,-117.8866654504,School
Montera Elementry,34.0646335468,-117.6997966253,School
Ark Preschool & Kindergarten,34.1173210144,-118.0734558106,School
Laurel Elementary,33.8928210645,-118.245304371,School
Benjamin O. Davis Middle School,33.900866737,-118.2353847986,School
Integrity Christian school,33.8598426052,-117.8108988576,School
Charles D Jones Jr High School,34.0762594833,-117.96702195,School
Gulf Ave School,33.7845258033,-118.2732382711,School
Meadow Park Elementary,33.6712235816,-117.8105611056,School
Rainbow Rising Meadow Park,33.67130756,-117.8095707445,School
Taiwan Buddhist Tzu Chi Foundation,34.0892034801,-117.831029892,School
Glenview Elementary School,33.8690532887,-117.8121697154,School
The academy for advancement of children with autism,34.2672554288,-118.6045049885,School
Meraj Academy,34.2714807372,-118.6064025133,School
Alliance Cindy & Bill Simon Technology Academy High School,33.938223,-118.238777,High School
Jefferson Elemantary School,33.9054854759,-118.3466371322,School
Leuzinger High School,33.9014945467,-118.3473847715,High School
Ontario High School,34.0395381087,-117.6664066315,High School
Ontario Christian High School,34.033067044,-117.6658548872,High School
Richard E. Haynes Elementary School,34.0401248774,-117.6628232002,School
Diego Rivera Learning Center,33.9870548653,-118.2524310323,School
Pomona High School,34.0847794626,-117.7413546728,High School
West Torrance High,33.8461462898,-118.3674931526,High School
Isaac L Sowers Middle School,33.6639848924,-117.9660095336,School
Ssj School,33.6664237613,-117.9700761962,School
Parras Middle School,33.84493356,-118.3782234325,School
Victor Elementary,33.8442931031,-118.3657494064,School
Redondo Shores,33.8479607754,-118.3772305659,High School
Diamond Canyon Christian Preschool,33.9652125105,-117.8521571537,School
Epitome Academy,33.9688305586,-117.8470232704,School
Castle Rock Elementary,33.9733594766,-117.8441214463,School
Hoover High School,34.166148734,-118.2701949994,High School
Mb Wood,33.781715,-118.419507,High School
Arroyo Vista Elementary School,34.1133856942,-118.1669282913,School
Carden Arbor View School,34.1189487251,-117.6605554113,School
Serrano Elementary School,33.8217074927,-117.8241393893,School
Eagle Rock High School,34.1323537756,-118.2056854755,High School
Malibu High School,34.0243340494,-118.826880455,High School
Juan Cabrillo,34.024520114,-118.8281788945,School
Eagle Rock Elementary,34.1362384221,-118.2125624671,School
Luther Burbank Middle School,34.180308205,-118.352732294,School
Bret Harte Children's Center,34.17998307,-118.3449477974,School
Health Academy Services,33.9219295979,-118.3053195477,High School
Etiwanda High School,34.1294263616,-117.5106453896,High School
Bus Stop #2,34.134404,-117.510546,High School
Lindsey International Studies Magnet,33.8482869093,-118.1995564968,School
LD7 Office,33.9393843022,-118.308822815,High School
IEP Meeting,34.1494099475,-117.9401946534,School
Montrose Christian Montessori School,34.2085201723,-118.2348993701,School
Yukon Elementary School,33.8680581025,-118.3355990788,School
Edison Elementary - Torrance,33.865320331,-118.339326072,School
North High School Cafeteria,33.8639301682,-118.3360362053,High School
Robert Meyer Child Development Preschool,33.734915,-118.001219,School
North High School Quad,33.8645003315,-118.3368730545,High School
Labores Training Center,34.1421841137,-117.9318081653,School
Kipp Raices Academy,34.0230077452,-118.156339031,School
Help Group Break Room,34.1716346741,-118.419418335,High School
Holy Angels School,34.1308062656,-118.0446952686,High School
Arcadia High School,34.1297317819,-118.0370798312,High School
Arcadia HS Pool,34.1296266398,-118.0364223269,High School
Mount Gleason Middle School,34.2680871185,-118.3048325557,School
The Cage Baseball Academy,34.0003142467,-117.6837746004,School
Cleveland Elementary,34.1710315234,-118.1617153795,School
Potrero Heights School,34.0455387366,-118.0942161741,School
Kumon of Montebello Hills,34.04538,-118.09986,School
Savanna High School,33.8349537349,-117.9683697224,High School
Prometric Testing Center,33.8622804713,-117.8138756277,School
South Gate High School,33.9555187419,-118.2099293657,High School
Bassett Unified School District,34.0527319728,-117.9724212058,School
Cookieland Preschool,34.0275330325,-117.6557198671,School
Ivy Academia,34.1906211508,-118.6571019888,School
Maranatha High School,34.1418741972,-118.1570817883,High School
Academia Semillas Del Pueblo,34.0853588725,-118.1815852829,School
Glen A. Wilson High School,33.9984355641,-117.9460981401,High School
Washington Elementary School,34.1141868048,-117.8683762974,School
Cutting Edge Dance Center,34.0422578474,-117.7994034917,School
Southlands Christian School,33.9848766176,-117.8678669673,School
Elite Educational Institute,33.9878154013,-117.8716063499,School
S K Tae Kwon Do,33.9869629446,-117.8723707691,School
Ceres Elementary School,33.9355111325,-118.0286750265,School
McKibben Elementary,33.937750021,-118.0383948326,School
Carson High School Band Room,33.8228969125,-118.2755792123,High School
St. Philomena Catholic School,33.8291073591,-118.2758045196,School
ITT Technical Institute,34.2995812279,-118.4741499142,School
Gilbert Hall,34.0473200518,-118.532667729,High School
Palisades Charter High School Quad,34.0474724784,-118.5315263271,High School
PCHS Library,34.047509,-118.531642,High School
Mr. King's APUSH Class,34.0475068862,-118.5310429898,High School
Parkview School,33.901849,-117.86441,School
Sunset Lane Preschool,33.8963888889,-117.9652777778,School
Killybrooke Elementary,33.6850491638,-117.9165158338,School
Salon Success Academy,34.1085413004,-117.6318840902,School
South Gate Middle School,33.9527842498,-118.1971973818,School
Intl Academy of Cosmetology,33.9438018176,-118.2000991459,School
Granada Middle School,33.9251495945,-118.0040186339,School
Chaparral Elementary School,34.116332109,-117.7080047312,School
Fairmont Private School,33.8442572035,-117.9603767395,School
St Catherine Laboure School,33.8772724403,-118.3403648211,School
magruder middle school,33.8626378874,-118.3465058669,School
Tustin High School,33.7365727298,-117.8181552887,High School
Townsend Junior High School,33.9737262857,-117.7272548437,School
Schurr High School,34.0277307481,-118.1218242645,High School
Room 311,34.1356315613,-117.8367614746,High School
The Club,34.0244407541,-118.8263225555,School
Sylmar Senior High School,34.3074884967,-118.4406537934,High School
)(,34.2116808185,-118.378149253,School
Hollencrest Middle School,34.054197364,-117.900318164,School
Kumon of San Gabriel,34.1292598045,-118.0738047081,School
Hugo Reid Elementary School,34.138584197,-118.0638982056,School
Field Elementary School,34.1609868329,-118.0758225252,School
Mountain View Elementary School,34.0265853705,-117.5904852011,School
Rinaldi Adult School,34.2792051802,-118.5143709183,School
Godinez High School,33.7234467877,-117.9093183203,High School
Fryberger elementary,33.7706966901,-118.0068149507,School
Enadia Way Elementary School,34.1994198565,-118.626948595,School
Imperial Middle School - AYSO REGION 94 SOCCER,33.91632,-117.95322,School
West Adams Preparatory High School,34.0393841255,-118.2894414935,School
Upland Junior High,34.1031534181,-117.6451144648,School
St. Joseph School,34.1054137102,-117.6426277524,School
Tetzlaff Accelerated Learning Academy,33.8475142256,-118.0690487419,School
Dean L. Shively School,34.04413151,-118.0485714689,School
Shepherd of the Valley Lutheran Church and School,34.1905443039,-118.646097291,School
Jefferson Elementary School,33.8590408291,-118.3810079926,School
Oakridge Daycare,34.259938,-118.606179,High School
Barranca Elementary School,34.0761986847,-117.8816756016,School
Santee Education Complex,34.0284197041,-118.2631832779,High School
Opportunities for Learning,33.8750261816,-118.1677600018,High School
Glendale High School,34.1455506997,-118.2324893403,High School
Sonshine Pre-school,33.8467318079,-118.0716210953,School
Gahr High School,33.873749513,-118.097582609,High School
Patrick Henry Middle School,34.2599067428,-118.511122953,School
Valley Academy of Arts & Sciences,34.2598255052,-118.5025418856,High School
Arcadia Montessori School,34.1239740774,-118.0307905592,School
Arcadia High School Science Building,34.1295661926,-118.0384902954,High School
Bell High School,33.9727373778,-118.1897999476,High School
Verdugo Woodlands Elementary,34.1735865415,-118.2269210141,School
Levi Dickey Elementary,34.022296226,-117.6242686121,School
Green Room,34.1338844299,-117.8286437988,High School
RUHS,33.8468234993,-118.3843803406,High School
Lincoln Elementary School,33.8939146333,-118.1575174167,School
St Mary's Academy,33.9691644644,-118.3449991626,High School
Oaks Middle School,34.0506572058,-117.6764247463,School
Tulita Elementary School,33.8209640548,-118.3769053152,School
Roosevelt Elementary School,34.028355388,-118.5003295541,School
country springs elementary school,33.9961051644,-117.7535751846,School
kinder care,33.9965438843,-117.7589035034,School
Adelaide Price School,33.8399133456,-117.9380380019,School
Baldwin Park Unified School District,34.081550258,-117.9612277979,School
New Los Angeles Charter School,34.0408938433,-118.3595976478,School
Celerity Palmati Charter School,34.1892988252,-118.3966219425,School
Roy Romer Middle School,34.1885414688,-118.3966645772,High School
New West Technical Academy,33.9403439007,-118.2921532987,High School
Washington Prepatory High School,33.937409765,-118.3021266613,High School
Woodcrest Elementary School,33.9377785296,-118.2957841956,School
Kumon of Glendora,34.12876,-117.84051,School
Ferrahian High School,34.1689006688,-118.5186374344,High School
South Bay Child Development Center,33.9628894496,-118.3479098293,School
Orangewood Academy,33.764675,-117.91072906,School
Kaplan International School,34.0597818825,-118.4452169178,School
Growing Tree Preschool,33.7387883663,-118.09671635,School
Claremont Unified School District,34.0826523628,-117.7167222261,School
Downey High School,33.9394436212,-118.1262016296,High School
Sierra Vista Elementary,33.9386048274,-117.9275976118,School
Discovery Prep Charter School,34.27667325,-118.4058548333,High School
Trinity Christian School,33.9273569614,-118.0998401989,School
South Pasadena High School,34.1093249595,-118.155253457,High School
South Pasadena Middle School,34.1091265882,-118.1495626523,School
Brethren Christian Senior High School,33.6551098008,-117.9595518723,High School
City of Angels School Independent Study,34.2391967773,-118.4802627564,High School
Albert  Einstein Continuation,34.2392153941,-118.4799210811,High School
Dixie Canyon Elementary School,34.1478266336,-118.4243681242,School
Bursch Elementary!,33.8913274638,-118.2561312972,School
Woodlawn Ave Elementary,33.977918528,-118.1780033842,School
Montclair High School,34.0733324374,-117.7029813904,High School
Royal Oak Intermediate School,34.0839965595,-117.863881588,School
Covina Developement Center,34.0842019177,-117.8719072318,School
Kumon of San Pedro - Northwest,33.7618136093,-118.2932551357,School
Victor Hodge Elementary School,34.1409725321,-117.9148566551,School
Diamond Point Elementary School,34.0336986212,-117.7980981954,School
Animo South LA Charter High School,33.9334964043,-118.3083033445,High School
Crossroads School for the Arts & Sciences,34.0242091026,-118.4738932865,High School
Lemay Elementary,34.1935310028,-118.5149486537,School
Digital Arts (:,34.205163,-118.678633,High School
Tetzlaff Middle School,33.8474579807,-118.0681684167,School
Edison High School,33.6531712059,-117.9697101432,High School
Lawndale High School,33.8952854437,-118.3626050755,High School
Merry Go Round Child Care,33.6362744297,-117.8063106537,School
Esteban E. Torres High School,34.0417456528,-118.1757582329,High School
Thomas King Middle School,34.0964580557,-118.280323802,School
William R. Anton Elementary,34.0463990653,-118.181036863,School
Casimir Middle School,33.8741438815,-118.3216663603,School
Lorne Elementary School,34.21665322,-118.513279,School
Bonita High School,34.1095753869,-117.7655028627,High School
Harry Wirtz School,33.9013794165,-118.1502254464,School
San Marino High School,34.1256787062,-118.0996230143,High School
Lassalette Elementary School,34.0453145319,-117.9713230588,School
mrs.sherries room,34.0451978428,-117.9794617691,School
Vineyard STEM,34.0843723311,-117.6229162453,School
Chaffey Alternative Education Division,34.0879337927,-117.6137015564,High School
Will Rogers Middle School,33.7677587735,-118.13283198,School
Holy Trinity Preparatory,34.1359215975,-118.0006366968,School
Shoreline Christian School,33.6934770125,-117.9489983285,School
Math City,33.782312118,-118.3530461774,School
Gabrielino High School,34.0831492751,-118.0912783495,High School
Edison Turf Field,33.651769,-117.968211,High School
Hebrew Academy of Huntington Beach,33.7529722082,-118.0194148421,High School
Mayfield Senior School,34.1307658542,-118.1613611513,High School
Hesby Oaks School,34.1617566145,-118.4737621211,School
Bernardo Yorba Middle School,33.9046149681,-117.7726150203,School
Hacienda La Puente Unified School District,34.0101085388,-117.9583392473,School
Line Drive softball baseball academy,33.9837237663,-117.7167164986,School
Arroyo High School,34.093598792,-118.0224655065,High School
Lee's Review,33.9845823084,-117.8442072998,School
Total Learning Education,33.9826867695,-117.8414583206,School
Mesa Robles Middle School,33.9933354537,-117.9612106383,School
Belvedere Middle School,34.0394365077,-118.1813396367,School
Sonora High School,33.927266259,-117.9264736176,High School
Mojave River Academy,34.0291302213,-117.6083834224,High School
Manual Arts High School,34.0085673167,-118.2917328833,High School
Granada Elementary School,34.098148,-118.1165295839,School
Verbum Dei High School,33.9346685172,-118.2532761616,High School
112th Street Elementary,33.9343529001,-118.25307059,School
Pioneer Middle School,33.750102,-117.773244,School
North Valley Military Institute,34.281293,-118.495255,High School
Calabasas High School,34.138377969,-118.6280214786,High School
Shugyokan Dojo,33.8936888244,-118.327100314,School
Glendale Adventist Academy,34.1558699405,-118.2264733314,High School
The Learning Center,34.137355,-118.190397,School
Options For Youth,34.1915655445,-118.4484053267,High School
Mary Star of the Sea High School,33.7668533993,-118.3024006779,High School
Sherman Oaks Center for Enriched Studies,34.1844500497,-118.5387275793,High School
Lutheran High School of Orange County,33.8251720059,-117.8285469629,High School
Horace Mann,33.976287238,-118.311106183,High School
Chino Hills Christian Preschool,33.997183,-117.759725,School
Windsor Hills Elementary,33.9956044394,-118.355608586,School
St. Bernards High School,33.9539253222,-118.4326794334,High School
Westchester High School,33.957238115,-118.4293994535,High School
Kumon of Huntington Harbour,33.7285258923,-118.0421225224,School
Round Meadow Elementary,34.1547315357,-118.679522911,School
Griffith Middle School,34.0318404223,-118.1621438805,School
South El Monte High School,34.0362137096,-118.0445694908,High School
Salem Lutheran School,33.812763,-117.784371,School
St. John Bosco High School,33.9066462293,-118.1242275238,High School
Thomas Jefferson Elementary School,34.1983369081,-118.3209300233,School
Thomas Jefferson Library,34.198131,-118.320269,School
Kumon of West Hills,34.21924,-118.644151,School
High Point Academy,34.1753132659,-118.0918384833,School
Mr. Lindemulders Keyboarding Class,33.9579434,-117.6832813,High School
History Corner,33.9593168117,-117.6866904018,High School
Herrirage Christian High School,34.2672663145,-118.4869009588,High School
Doris Dickson Elementary,34.0152285046,-117.7192194096,School
First Steps Pre-School,34.2395084477,-118.2653016704,School
Chamlian Armenian School,34.2388408003,-118.2657623291,School
Marymount High School,34.0756349774,-118.4453024752,High School
Lakeside Middle School,33.6848319903,-117.7951955956,School
Good Shepherd Preschool,33.6862998357,-117.7869987488,School
East Education Service Center,34.0691908081,-118.1957464815,School
Gates Elementary,34.0724245994,-118.2058111373,School
Belmont High School,34.0620813336,-118.2630157471,High School
Edward R Roybal Learning Center,34.0599837155,-118.2538747788,High School
Canyon View Academy,34.252235,-118.309913,School
Flight Safety Long Beach,33.8170795322,-118.1423517469,School
Tincher Preparatory,33.7871439375,-118.1027150118,School
Hill Middle School,33.7802149027,-118.1058755369,School
Gardena High School,33.86750105,-118.2959954247,High School
Niemes Elementary School,33.8791973858,-118.0859627054,School
Linda Vista Elementary,33.8093194022,-117.7952384949,School
Ontario High School Front Office,34.0558004369,-117.6610252087,High School
La Salle High School,34.1611895798,-118.06881437,High School
OCS Community Hall,34.1991946492,-118.1617782264,School
Rea Elementary,33.6500182226,-117.9262188629,School
Childtime,33.8301711137,-117.8235726935,School
Alliance College-Ready High School #7,33.9762107358,-118.3245831365,School
Baldwin Hills Elementary,34.0230910283,-118.3654869056,School
Montebello Community Adult Schools,34.0150735259,-118.1199628976,School
Concordia High School,34.3187832586,-118.4250811903,High School
LA Lutheran High School,34.318766,-118.425165,High School
Los Molinos School,33.9826056978,-117.9778260496,School
Leal Elementary School,33.8611558,-118.055331,School
Running Springs Elementary,33.8588102676,-117.7247004953,School
Monte Vista Elementary,34.2306965215,-118.2366583279,School
Whitcomb School,34.1244466228,-117.868965745,High School
Canyon High School,33.8484571275,-117.7892127749,High School
Willard School,34.0657285887,-118.0832876752,School
Kumon of Newport Beach,33.61286,-117.87205,School
Lincoln Elementary,33.6095529133,-117.8610624095,School
Eucalyptus Elementary School,33.9225908885,-118.3589527844,School
buford preschool,33.933132593,-118.3615036898,School
LMS,33.9350069984,-118.3640374368,School
LEAP Bungalow,33.9351291788,-118.3640317302,School
Orange Grove Elementary,33.997318109,-118.0607780603,School
Mariposa elementary school,33.9347849551,-117.8974686886,School
A+ Learning Center,34.1150691652,-118.0612457064,School
La Serena CIF football,33.940875,-118.019506,High School
Crescenta Valley Adventist,34.2336182898,-118.267728368,School
Foshay Learning Center,34.0189722319,-118.3071730625,High School
Glenn Hammond Curtiss Middle School,33.8514250742,-118.2496557812,School
